,rental_date,hour,feriado,clima,casual_usr,regist_usr,count,temp,termic_sens,humidity,windspeed
10377,2012-03-13,12,0,1,47,197,244,24.599999999999998,30.305,60.0,19.0012
10378,2012-03-13,13,0,1,53,180,233,24.599999999999998,30.305,60.0,26.0027
10379,2012-03-13,14,0,1,52,160,212,26.240000000000002,31.06,53.0,22.0028
10380,2012-03-13,15,0,1,68,196,264,28.7,31.819999999999997,39.0,15.001299999999999
10381,2012-03-13,16,0,1,53,312,365,29.52,32.574999999999996,34.0,26.0027
10382,2012-03-13,17,0,1,62,614,676,28.7,31.819999999999997,37.0,7.0015
10383,2012-03-13,18,0,1,96,638,734,28.7,31.819999999999997,34.0,19.999499999999998
10384,2012-03-13,19,0,1,50,429,479,26.240000000000002,31.06,47.0,15.001299999999999
10385,2012-03-13,20,0,1,45,306,351,24.599999999999998,31.06,49.0,11.0014
10386,2012-03-13,21,0,1,44,200,244,23.779999999999998,27.275,56.00000000000001,7.0015
10387,2012-03-13,22,0,1,24,146,170,22.96,26.515,60.0,6.0032
10388,2012-03-13,23,0,1,8,79,87,22.96,26.515,56.00000000000001,8.9981
10389,2012-03-14,0,0,1,5,34,39,22.14,25.759999999999998,60.0,7.0015
10390,2012-03-14,1,0,1,2,25,27,21.32,25.0,63.0,6.0032
10391,2012-03-14,2,0,1,0,2,2,20.5,24.240000000000002,68.0,12.998000000000001
10392,2012-03-14,3,0,1,1,3,4,19.68,23.485,72.0,12.998000000000001
10393,2012-03-14,4,0,1,1,4,5,19.68,23.485,67.0,6.0032
10394,2012-03-14,5,0,1,2,25,27,18.04,21.97,82.0,8.9981
10395,2012-03-14,6,0,1,1,120,121,18.04,21.97,82.0,6.0032
10396,2012-03-14,7,0,1,20,348,368,18.04,21.97,82.0,7.0015
10397,2012-03-14,8,0,1,34,628,662,18.04,21.97,82.0,0.0
10398,2012-03-14,9,0,1,26,325,351,21.32,25.0,68.0,0.0
10399,2012-03-14,10,0,1,38,150,188,22.96,26.515,56.00000000000001,7.0015
10400,2012-03-14,11,0,2,65,155,220,25.419999999999998,31.06,41.0,11.0014
10401,2012-03-14,12,0,2,55,212,267,26.240000000000002,31.06,28.999999999999996,0.0
10402,2012-03-14,13,0,1,57,197,254,27.060000000000002,31.06,27.0,15.001299999999999
10403,2012-03-14,14,0,1,61,163,224,28.7,31.819999999999997,23.0,22.0028
10404,2012-03-14,15,0,1,86,197,283,28.7,31.819999999999997,24.0,0.0
10405,2012-03-14,16,0,1,78,278,356,29.52,31.819999999999997,25.0,12.998000000000001
10406,2012-03-14,17,0,1,140,642,782,28.7,31.819999999999997,28.000000000000004,6.0032
10407,2012-03-14,18,0,1,102,647,749,28.7,31.819999999999997,32.0,0.0
10408,2012-03-14,19,0,1,70,402,472,26.240000000000002,31.06,33.0,11.0014
10409,2012-03-14,20,0,1,44,286,330,25.419999999999998,31.06,35.0,7.0015
10410,2012-03-14,21,0,1,47,241,288,24.599999999999998,31.06,40.0,6.0032
10411,2012-03-14,22,0,1,43,159,202,21.32,25.0,55.00000000000001,8.9981
10412,2012-03-14,23,0,1,19,72,91,22.96,26.515,43.0,11.0014
10413,2012-03-15,0,0,1,14,46,60,22.14,25.759999999999998,49.0,8.9981
10414,2012-03-15,1,0,1,15,8,23,20.5,24.240000000000002,59.0,7.0015
10415,2012-03-15,2,0,1,14,5,19,20.5,24.240000000000002,59.0,0.0
10416,2012-03-15,3,0,1,0,7,7,20.5,24.240000000000002,63.0,0.0
10417,2012-03-15,4,0,1,11,3,14,18.04,21.97,77.0,7.0015
10418,2012-03-15,5,0,1,2,24,26,18.86,22.725,67.0,0.0
10419,2012-03-15,6,0,1,4,113,117,18.04,21.97,72.0,6.0032
10420,2012-03-15,7,0,1,14,367,381,18.04,21.97,72.0,6.0032
10421,2012-03-15,8,0,1,21,602,623,18.04,21.97,77.0,7.0015
10422,2012-03-15,9,0,1,30,285,315,19.68,23.485,77.0,6.0032
10423,2012-03-15,10,0,1,34,130,164,21.32,25.0,68.0,7.0015
10424,2012-03-15,11,0,1,60,151,211,22.96,26.515,60.0,8.9981
10425,2012-03-15,12,0,2,59,206,265,25.419999999999998,31.06,50.0,8.9981
10426,2012-03-15,13,0,2,62,211,273,27.060000000000002,31.06,41.0,6.0032
10427,2012-03-15,14,0,2,81,177,258,29.52,32.574999999999996,30.0,7.0015
10428,2012-03-15,15,0,1,100,187,287,29.52,32.574999999999996,32.0,15.001299999999999
10429,2012-03-15,16,0,1,95,331,426,29.52,32.574999999999996,37.0,26.0027
10430,2012-03-15,17,0,1,79,634,713,28.7,31.819999999999997,39.0,16.997899999999998
10431,2012-03-15,18,0,1,98,648,746,27.060000000000002,31.06,44.0,19.0012
10432,2012-03-15,19,0,2,72,353,425,26.240000000000002,31.06,50.0,12.998000000000001
10433,2012-03-15,20,0,2,60,270,330,23.779999999999998,27.275,60.0,23.9994
10434,2012-03-15,21,0,1,36,207,243,22.14,25.759999999999998,68.0,19.0012
10435,2012-03-15,22,0,1,32,137,169,21.32,25.0,68.0,8.9981
10436,2012-03-15,23,0,1,12,85,97,19.68,23.485,72.0,12.998000000000001
10437,2012-03-16,0,0,1,8,49,57,18.04,21.97,77.0,16.997899999999998
10438,2012-03-16,1,0,2,4,22,26,17.22,21.21,82.0,22.0028
10439,2012-03-16,2,0,2,0,4,4,17.22,21.21,82.0,12.998000000000001
10440,2012-03-16,3,0,2,0,3,3,16.400000000000002,20.455000000000002,87.0,19.0012
10441,2012-03-16,4,0,2,0,3,3,16.400000000000002,20.455000000000002,87.0,16.997899999999998
10442,2012-03-16,5,0,2,2,30,32,16.400000000000002,20.455000000000002,87.0,15.001299999999999
10443,2012-03-16,6,0,2,3,96,99,16.400000000000002,20.455000000000002,87.0,11.0014
10444,2012-03-16,7,0,2,13,265,278,16.400000000000002,20.455000000000002,87.0,12.998000000000001
10445,2012-03-16,8,0,2,28,534,562,16.400000000000002,20.455000000000002,87.0,15.001299999999999
10446,2012-03-16,9,0,2,35,277,312,17.22,21.21,82.0,0.0
10447,2012-03-16,10,0,2,44,136,180,16.400000000000002,20.455000000000002,87.0,6.0032
10448,2012-03-16,11,0,2,40,167,207,18.04,21.97,77.0,0.0
10449,2012-03-16,12,0,2,72,222,294,18.04,21.97,82.0,8.9981
10450,2012-03-16,13,0,2,52,208,260,18.86,22.725,77.0,6.0032
10451,2012-03-16,14,0,2,56,146,202,19.68,23.485,72.0,0.0
10452,2012-03-16,15,0,3,19,88,107,18.86,22.725,82.0,7.0015
10453,2012-03-16,16,0,3,18,111,129,19.68,23.485,77.0,0.0
10454,2012-03-16,17,0,3,23,235,258,19.68,23.485,82.0,6.0032
10455,2012-03-16,18,0,3,31,377,408,19.68,23.485,82.0,6.0032
10456,2012-03-16,19,0,2,23,273,296,18.86,22.725,88.0,0.0
10457,2012-03-16,20,0,1,31,204,235,18.86,22.725,88.0,0.0
10458,2012-03-16,21,0,2,8,144,152,18.04,21.97,94.0,0.0
10459,2012-03-16,22,0,2,16,132,148,18.04,21.97,94.0,0.0
10460,2012-03-16,23,0,2,22,104,126,18.04,21.97,94.0,0.0
10461,2012-03-17,0,0,2,13,87,100,18.04,21.97,94.0,6.0032
10462,2012-03-17,1,0,2,12,57,69,18.04,21.97,94.0,0.0
10463,2012-03-17,2,0,2,10,32,42,18.04,21.97,88.0,0.0
10464,2012-03-17,3,0,2,2,24,26,18.04,21.97,88.0,0.0
10465,2012-03-17,4,0,2,0,2,2,17.22,21.21,94.0,0.0
10466,2012-03-17,5,0,2,5,3,8,17.22,21.21,94.0,6.0032
10467,2012-03-17,6,0,2,1,29,30,17.22,21.21,94.0,12.998000000000001
10468,2012-03-17,7,0,2,29,57,86,16.400000000000002,20.455000000000002,100.0,8.9981
10469,2012-03-17,8,0,2,63,155,218,17.22,21.21,94.0,7.0015
10470,2012-03-17,9,0,2,104,217,321,18.04,21.97,88.0,6.0032
10471,2012-03-17,10,0,2,140,303,443,20.5,24.240000000000002,77.0,6.0032
10472,2012-03-17,11,0,2,226,359,585,21.32,25.0,77.0,8.9981
10473,2012-03-17,12,0,1,286,365,651,22.96,26.515,68.0,11.0014
10474,2012-03-17,13,0,1,286,400,686,24.599999999999998,30.305,60.0,7.0015
10475,2012-03-17,14,0,1,352,338,690,25.419999999999998,31.06,53.0,6.0032
10476,2012-03-17,15,0,1,357,322,679,26.240000000000002,31.06,53.0,8.9981
10477,2012-03-17,16,0,1,367,318,685,26.240000000000002,31.06,50.0,0.0
10478,2012-03-17,17,0,1,291,357,648,26.240000000000002,31.06,50.0,8.9981
10479,2012-03-17,18,0,1,221,339,560,25.419999999999998,31.06,56.99999999999999,19.999499999999998
10480,2012-03-17,19,0,1,155,262,417,23.779999999999998,27.275,64.0,19.0012
10481,2012-03-17,20,0,1,89,182,271,22.96,26.515,64.0,12.998000000000001
10482,2012-03-17,21,0,1,54,169,223,22.14,25.759999999999998,68.0,11.0014
10483,2012-03-17,22,0,1,58,153,211,22.14,25.759999999999998,68.0,0.0
10484,2012-03-17,23,0,1,34,151,185,20.5,24.240000000000002,77.0,11.0014
10485,2012-03-18,0,0,1,27,80,107,18.86,22.725,88.0,12.998000000000001
10486,2012-03-18,1,0,1,25,88,113,18.86,22.725,82.0,8.9981
10487,2012-03-18,2,0,2,15,41,56,18.86,22.725,82.0,7.0015
10488,2012-03-18,3,0,2,3,15,18,18.04,21.97,88.0,8.9981
10489,2012-03-18,4,0,2,6,8,14,17.22,21.21,94.0,11.0014
10490,2012-03-18,5,0,2,0,6,6,16.400000000000002,20.455000000000002,94.0,7.0015
10491,2012-03-18,6,0,2,2,9,11,16.400000000000002,20.455000000000002,94.0,7.0015
10492,2012-03-18,7,0,3,17,25,42,17.22,21.21,88.0,11.0014
10493,2012-03-18,8,0,2,25,71,96,17.22,21.21,88.0,7.0015
10494,2012-03-18,9,0,2,65,113,178,17.22,21.21,88.0,6.0032
10495,2012-03-18,10,0,2,139,212,351,17.22,21.21,88.0,7.0015
10496,2012-03-18,11,0,2,129,239,368,18.04,21.97,82.0,11.0014
10497,2012-03-18,12,0,2,222,281,503,18.04,21.97,88.0,8.9981
10498,2012-03-18,13,0,2,198,346,544,18.86,22.725,82.0,11.0014
10499,2012-03-18,14,0,2,218,303,521,20.5,24.240000000000002,77.0,6.0032
10500,2012-03-18,15,0,1,240,314,554,22.14,25.759999999999998,68.0,6.0032
10501,2012-03-18,16,0,1,229,312,541,22.14,25.759999999999998,73.0,6.0032
10502,2012-03-18,17,0,1,233,308,541,22.96,26.515,64.0,6.0032
10503,2012-03-18,18,0,1,165,294,459,22.96,26.515,64.0,11.0014
10504,2012-03-18,19,0,1,118,234,352,22.96,26.515,64.0,11.0014
10505,2012-03-18,20,0,1,59,139,198,21.32,25.0,77.0,8.9981
10506,2012-03-18,21,0,1,44,129,173,21.32,25.0,72.0,6.0032
10507,2012-03-18,22,0,1,21,79,100,20.5,24.240000000000002,77.0,7.0015
10508,2012-03-18,23,0,1,7,39,46,19.68,23.485,82.0,11.0014
10509,2012-03-19,0,0,1,4,19,23,19.68,23.485,82.0,7.0015
10510,2012-03-19,1,0,1,0,15,15,18.86,22.725,88.0,7.0015
10511,2012-03-19,2,0,1,1,7,8,18.86,22.725,88.0,11.0014
10512,2012-03-19,3,0,1,0,2,2,18.86,22.725,88.0,6.0032
10513,2012-03-19,4,0,1,0,3,3,18.04,21.97,94.0,0.0
10514,2012-03-19,5,0,1,0,31,31,18.04,21.97,94.0,0.0
10515,2012-03-19,6,0,1,2,118,120,18.86,22.725,88.0,8.9981
10516,2012-03-19,7,0,1,25,329,354,18.86,22.725,88.0,12.998000000000001
10517,2012-03-19,8,0,1,16,563,579,18.86,22.725,88.0,7.0015
10518,2012-03-19,9,0,1,55,276,331,20.5,24.240000000000002,72.0,11.0014
10519,2012-03-19,10,0,1,56,128,184,21.32,25.0,72.0,8.9981
10520,2012-03-19,11,0,1,56,145,201,22.96,26.515,68.0,11.0014
10521,2012-03-19,12,0,1,71,211,282,24.599999999999998,30.305,64.0,16.997899999999998
10522,2012-03-19,13,0,1,69,194,263,25.419999999999998,30.305,61.0,16.997899999999998
10523,2012-03-19,14,0,2,60,200,260,26.240000000000002,31.06,56.99999999999999,12.998000000000001
10524,2012-03-19,15,0,1,97,189,286,26.240000000000002,31.06,56.99999999999999,15.001299999999999
10525,2012-03-19,16,0,1,65,320,385,27.060000000000002,31.06,50.0,15.001299999999999
10526,2012-03-19,17,0,1,106,615,721,26.240000000000002,31.06,53.0,15.001299999999999
10527,2012-03-19,18,0,1,120,681,801,26.240000000000002,31.06,56.99999999999999,16.997899999999998
10528,2012-03-19,19,0,1,86,463,549,25.419999999999998,30.305,61.0,15.001299999999999
10529,2012-03-19,20,0,1,34,296,330,24.599999999999998,30.305,64.0,15.001299999999999
10530,2012-03-19,21,0,1,33,190,223,24.599999999999998,30.305,64.0,11.0014
10531,2012-03-19,22,0,2,17,131,148,22.96,26.515,73.0,11.0014
10532,2012-03-19,23,0,2,9,45,54,22.96,26.515,78.0,8.9981
10533,2012-03-20,0,0,2,5,24,29,22.96,26.515,78.0,6.0032
10534,2012-03-20,1,0,1,6,9,15,22.14,25.759999999999998,88.0,0.0
10535,2012-03-20,2,0,1,2,8,10,22.14,25.759999999999998,88.0,6.0032
10536,2012-03-20,3,0,2,0,3,3,22.14,25.759999999999998,88.0,0.0
10537,2012-03-20,4,0,2,0,6,6,21.32,25.0,88.0,8.9981
10538,2012-03-20,5,0,2,0,20,20,21.32,25.0,94.0,0.0
10539,2012-03-20,6,0,2,6,94,100,21.32,25.0,94.0,11.0014
10540,2012-03-20,7,0,3,3,167,170,21.32,25.0,94.0,15.001299999999999
10541,2012-03-20,8,0,2,28,488,516,21.32,25.0,88.0,7.0015
10542,2012-03-20,9,0,2,41,284,325,22.14,25.759999999999998,88.0,11.0014
10543,2012-03-20,10,0,1,44,119,163,22.14,25.759999999999998,88.0,12.998000000000001
10544,2012-03-20,11,0,1,74,156,230,23.779999999999998,27.275,83.0,8.9981
10545,2012-03-20,12,0,1,56,205,261,24.599999999999998,28.79,78.0,16.997899999999998
10546,2012-03-20,13,0,1,77,207,284,24.599999999999998,28.79,78.0,12.998000000000001
10547,2012-03-20,14,0,2,66,182,248,24.599999999999998,29.544999999999998,73.0,11.0014
10548,2012-03-20,15,0,2,67,177,244,25.419999999999998,30.305,69.0,7.0015
10549,2012-03-20,16,0,1,99,332,431,25.419999999999998,30.305,66.0,15.001299999999999
10550,2012-03-20,17,0,1,108,642,750,24.599999999999998,29.544999999999998,73.0,12.998000000000001
10551,2012-03-20,18,0,1,136,665,801,24.599999999999998,29.544999999999998,69.0,16.997899999999998
10552,2012-03-20,19,0,1,75,480,555,23.779999999999998,27.275,73.0,8.9981
10553,2012-03-20,20,0,1,78,299,377,23.779999999999998,27.275,68.0,6.0032
10554,2012-03-20,21,0,1,38,239,277,22.96,26.515,73.0,0.0
10555,2012-03-20,22,0,1,32,156,188,22.14,25.759999999999998,77.0,0.0
10556,2012-03-20,23,0,1,10,80,90,21.32,25.0,83.0,0.0
10557,2012-03-21,0,0,1,4,29,33,21.32,25.0,88.0,0.0
10558,2012-03-21,1,0,1,4,22,26,21.32,25.0,83.0,6.0032
10559,2012-03-21,2,0,1,2,8,10,20.5,24.240000000000002,88.0,8.9981
10560,2012-03-21,3,0,2,1,7,8,20.5,24.240000000000002,88.0,12.998000000000001
10561,2012-03-21,4,0,2,0,4,4,20.5,24.240000000000002,88.0,8.9981
10562,2012-03-21,5,0,2,4,35,39,20.5,24.240000000000002,88.0,8.9981
10563,2012-03-21,6,0,2,10,139,149,19.68,23.485,94.0,15.001299999999999
10564,2012-03-21,7,0,3,34,338,372,19.68,23.485,94.0,12.998000000000001
10565,2012-03-21,8,0,3,33,502,535,19.68,23.485,94.0,7.0015
10566,2012-03-21,9,0,2,38,255,293,20.5,24.240000000000002,88.0,11.0014
10567,2012-03-21,10,0,2,30,124,154,21.32,25.0,83.0,11.0014
10568,2012-03-21,11,0,2,38,154,192,21.32,25.0,83.0,11.0014
10569,2012-03-21,12,0,2,58,171,229,22.14,25.759999999999998,77.0,0.0
10570,2012-03-21,13,0,2,81,222,303,22.14,25.759999999999998,83.0,0.0
10571,2012-03-21,14,0,2,74,151,225,22.96,26.515,78.0,0.0
10572,2012-03-21,15,0,2,68,175,243,22.96,26.515,78.0,0.0
10573,2012-03-21,16,0,1,91,287,378,23.779999999999998,27.275,73.0,0.0
10574,2012-03-21,17,0,1,113,616,729,24.599999999999998,29.544999999999998,69.0,6.0032
10575,2012-03-21,18,0,1,152,627,779,24.599999999999998,29.544999999999998,69.0,0.0
10576,2012-03-21,19,0,1,86,496,582,24.599999999999998,30.305,64.0,0.0
10577,2012-03-21,20,0,1,76,298,374,22.96,26.515,78.0,6.0032
10578,2012-03-21,21,0,1,47,204,251,22.14,25.759999999999998,83.0,7.0015
10579,2012-03-21,22,0,1,41,156,197,21.32,25.0,83.0,11.0014
10580,2012-03-21,23,0,1,37,88,125,22.14,25.759999999999998,77.0,0.0
10581,2012-03-22,0,0,1,9,32,41,21.32,25.0,83.0,6.0032
10582,2012-03-22,1,0,1,14,16,30,21.32,25.0,83.0,6.0032
10583,2012-03-22,2,0,1,1,5,6,21.32,25.0,83.0,6.0032
10584,2012-03-22,3,0,1,0,7,7,21.32,25.0,83.0,6.0032
10585,2012-03-22,4,0,2,0,6,6,19.68,23.485,100.0,6.0032
10586,2012-03-22,5,0,2,2,32,34,19.68,23.485,100.0,6.0032
10587,2012-03-22,6,0,2,10,126,136,19.68,23.485,100.0,6.0032
10588,2012-03-22,7,0,2,29,332,361,19.68,23.485,100.0,6.0032
10589,2012-03-22,8,0,2,51,598,649,20.5,24.240000000000002,94.0,6.0032
10590,2012-03-22,9,0,2,41,277,318,20.5,24.240000000000002,94.0,6.0032
10591,2012-03-22,10,0,2,32,110,142,20.5,24.240000000000002,100.0,6.0032
10592,2012-03-22,11,0,2,53,166,219,21.32,25.0,94.0,0.0
10593,2012-03-22,12,0,2,48,224,272,22.14,25.759999999999998,88.0,12.998000000000001
10594,2012-03-22,13,0,1,83,215,298,23.779999999999998,27.275,78.0,6.0032
10595,2012-03-22,14,0,1,96,161,257,24.599999999999998,29.544999999999998,73.0,7.0015
10596,2012-03-22,15,0,1,102,202,304,25.419999999999998,30.305,69.0,12.998000000000001
10597,2012-03-22,16,0,1,125,300,425,26.240000000000002,30.305,65.0,12.998000000000001
10598,2012-03-22,17,0,1,154,656,810,27.060000000000002,31.06,65.0,11.0014
10599,2012-03-22,18,0,1,147,654,801,27.060000000000002,31.06,65.0,11.0014
10600,2012-03-22,19,0,1,117,469,586,27.060000000000002,31.06,61.0,0.0
10601,2012-03-22,20,0,1,64,360,424,25.419999999999998,29.544999999999998,73.0,19.0012
10602,2012-03-22,21,0,1,66,308,374,23.779999999999998,27.275,78.0,11.0014
10603,2012-03-22,22,0,1,56,164,220,22.96,26.515,83.0,12.998000000000001
10604,2012-03-22,23,0,1,34,117,151,22.96,26.515,83.0,6.0032
10605,2012-03-23,0,0,1,30,65,95,22.96,26.515,83.0,0.0
10606,2012-03-23,1,0,1,18,32,50,22.14,25.759999999999998,88.0,0.0
10607,2012-03-23,2,0,1,12,20,32,22.14,25.759999999999998,88.0,6.0032
10608,2012-03-23,3,0,1,4,6,10,21.32,25.0,88.0,7.0015
10609,2012-03-23,4,0,2,0,3,3,20.5,24.240000000000002,94.0,7.0015
10610,2012-03-23,5,0,2,5,29,34,20.5,24.240000000000002,94.0,0.0
10611,2012-03-23,6,0,2,6,110,116,20.5,24.240000000000002,88.0,0.0
10612,2012-03-23,7,0,2,28,318,346,20.5,24.240000000000002,93.0,8.9981
10613,2012-03-23,8,0,2,47,615,662,20.5,24.240000000000002,94.0,8.9981
10614,2012-03-23,9,0,2,75,305,380,21.32,25.0,90.0,6.0032
10615,2012-03-23,10,0,2,125,150,275,22.96,26.515,88.0,7.0015
10616,2012-03-23,11,0,2,131,187,318,25.419999999999998,29.544999999999998,73.0,7.0015
10617,2012-03-23,12,0,2,199,272,471,27.060000000000002,31.06,61.0,15.001299999999999
10618,2012-03-23,13,0,2,172,256,428,28.7,32.574999999999996,48.0,0.0
10619,2012-03-23,14,0,2,208,224,432,29.52,32.574999999999996,42.0,7.0015
10620,2012-03-23,15,0,2,191,281,472,29.52,32.574999999999996,42.0,8.9981
10621,2012-03-23,16,0,2,219,370,589,29.52,32.574999999999996,42.0,11.0014
10622,2012-03-23,17,0,2,264,693,957,29.52,32.574999999999996,42.0,11.0014
10623,2012-03-23,18,0,1,237,593,830,28.7,31.819999999999997,45.0,11.0014
10624,2012-03-23,19,0,1,213,473,686,27.060000000000002,31.06,50.0,12.998000000000001
10625,2012-03-23,20,0,1,117,328,445,27.060000000000002,31.06,47.0,8.9981
10626,2012-03-23,21,0,1,64,220,284,25.419999999999998,31.06,53.0,7.0015
10627,2012-03-23,22,0,1,53,218,271,24.599999999999998,30.305,64.0,19.0012
10628,2012-03-23,23,0,1,51,125,176,24.599999999999998,29.544999999999998,69.0,16.997899999999998
10629,2012-03-24,0,0,1,45,111,156,23.779999999999998,27.275,68.0,0.0
10630,2012-03-24,1,0,1,20,108,128,22.96,26.515,73.0,6.0032
10631,2012-03-24,2,0,1,14,55,69,22.14,25.759999999999998,77.0,7.0015
10632,2012-03-24,3,0,1,10,22,32,22.14,25.759999999999998,77.0,7.0015
10633,2012-03-24,4,0,1,1,6,7,21.32,25.0,83.0,6.0032
10634,2012-03-24,5,0,2,0,4,4,21.32,25.0,83.0,11.0014
10635,2012-03-24,6,0,2,4,24,28,21.32,25.0,83.0,11.0014
10636,2012-03-24,7,0,2,25,45,70,20.5,24.240000000000002,88.0,8.9981
10637,2012-03-24,8,0,2,41,113,154,20.5,24.240000000000002,94.0,12.998000000000001
10638,2012-03-24,9,0,2,96,153,249,21.32,25.0,83.0,8.9981
10639,2012-03-24,10,0,2,148,197,345,21.32,25.0,88.0,12.998000000000001
10640,2012-03-24,11,0,2,98,175,273,20.5,24.240000000000002,94.0,12.998000000000001
10641,2012-03-24,12,0,3,61,122,183,21.32,25.0,94.0,15.001299999999999
10642,2012-03-24,13,0,3,62,134,196,21.32,25.0,94.0,16.997899999999998
10643,2012-03-24,14,0,3,63,160,223,21.32,25.0,88.0,23.9994
10644,2012-03-24,15,0,3,118,172,290,20.5,24.240000000000002,94.0,27.999299999999998
10645,2012-03-24,16,0,3,49,128,177,20.5,24.240000000000002,94.0,19.999499999999998
10646,2012-03-24,17,0,3,47,68,115,20.5,24.240000000000002,88.0,15.001299999999999
10647,2012-03-24,18,0,3,27,110,137,18.86,22.725,94.0,15.001299999999999
10648,2012-03-24,19,0,3,28,105,133,18.86,22.725,94.0,8.9981
10649,2012-03-24,20,0,3,31,80,111,18.04,21.97,100.0,12.998000000000001
10650,2012-03-24,21,0,3,16,88,104,18.04,21.97,100.0,12.998000000000001
10651,2012-03-24,22,0,3,12,71,83,18.04,21.97,100.0,16.997899999999998
10652,2012-03-24,23,0,2,17,88,105,18.04,21.97,94.0,19.0012
10653,2012-03-25,0,0,2,18,62,80,18.04,21.97,94.0,19.0012
10654,2012-03-25,1,0,2,24,65,89,17.22,21.21,100.0,16.997899999999998
10655,2012-03-25,2,0,3,6,29,35,17.22,21.21,100.0,19.999499999999998
10656,2012-03-25,3,0,3,8,10,18,17.22,21.21,94.0,19.999499999999998
10657,2012-03-25,4,0,2,1,7,8,17.22,21.21,94.0,22.0028
10658,2012-03-25,5,0,2,0,6,6,16.400000000000002,20.455000000000002,100.0,16.997899999999998
10659,2012-03-25,6,0,2,5,13,18,16.400000000000002,20.455000000000002,100.0,16.997899999999998
10660,2012-03-25,7,0,2,14,25,39,16.400000000000002,20.455000000000002,94.0,22.0028
10661,2012-03-25,8,0,2,21,68,89,16.400000000000002,20.455000000000002,94.0,22.0028
10662,2012-03-25,9,0,2,26,92,118,16.400000000000002,20.455000000000002,94.0,16.997899999999998
10663,2012-03-25,10,0,2,78,172,250,16.400000000000002,20.455000000000002,87.0,22.0028
10664,2012-03-25,11,0,2,106,217,323,16.400000000000002,20.455000000000002,94.0,16.997899999999998
10665,2012-03-25,12,0,2,122,238,360,16.400000000000002,20.455000000000002,94.0,15.001299999999999
10666,2012-03-25,13,0,2,110,257,367,17.22,21.21,88.0,11.0014
10667,2012-03-25,14,0,2,123,291,414,18.04,21.97,88.0,11.0014
10668,2012-03-25,15,0,2,139,282,421,18.04,21.97,88.0,12.998000000000001
10669,2012-03-25,16,0,1,153,339,492,19.68,23.485,77.0,0.0
10670,2012-03-25,17,0,1,146,273,419,20.5,24.240000000000002,72.0,6.0032
10671,2012-03-25,18,0,1,202,289,491,20.5,24.240000000000002,72.0,6.0032
10672,2012-03-25,19,0,1,114,261,375,20.5,24.240000000000002,72.0,16.997899999999998
10673,2012-03-25,20,0,1,63,196,259,19.68,23.485,77.0,15.001299999999999
10674,2012-03-25,21,0,1,25,124,149,19.68,23.485,77.0,11.0014
10675,2012-03-25,22,0,1,19,92,111,18.86,22.725,82.0,8.9981
10676,2012-03-25,23,0,1,9,56,65,19.68,23.485,82.0,8.9981
10677,2012-03-26,0,0,2,10,23,33,19.68,23.485,82.0,11.0014
10678,2012-03-26,1,0,1,18,10,28,19.68,23.485,82.0,16.997899999999998
10679,2012-03-26,2,0,1,14,6,20,18.86,22.725,88.0,15.001299999999999
10680,2012-03-26,3,0,1,0,1,1,18.86,22.725,82.0,12.998000000000001
10681,2012-03-26,4,0,1,0,4,4,18.04,21.97,82.0,11.0014
10682,2012-03-26,5,0,1,0,36,36,18.04,21.97,77.0,11.0014
10683,2012-03-26,6,0,1,7,110,117,17.22,21.21,82.0,12.998000000000001
10684,2012-03-26,7,0,1,15,355,370,18.04,21.97,72.0,12.998000000000001
10685,2012-03-26,8,0,1,32,625,657,18.04,21.97,62.0,15.001299999999999
10686,2012-03-26,9,0,1,37,245,282,18.86,22.725,47.0,19.0012
10687,2012-03-26,10,0,1,55,98,153,20.5,24.240000000000002,36.0,39.000699999999995
10688,2012-03-26,11,0,1,47,131,178,19.68,23.485,31.0,39.000699999999995
10689,2012-03-26,12,0,1,63,216,279,19.68,23.485,33.0,35.0008
10690,2012-03-26,13,0,1,79,222,301,19.68,23.485,28.999999999999996,46.0022
10691,2012-03-26,14,0,1,58,159,217,19.68,23.485,33.0,30.002599999999997
10692,2012-03-26,15,0,1,66,157,223,19.68,23.485,28.999999999999996,40.9973
10693,2012-03-26,16,0,1,60,245,305,19.68,23.485,25.0,43.000600000000006
10694,2012-03-26,17,0,1,65,599,664,18.86,22.725,24.0,30.002599999999997
10695,2012-03-26,18,0,1,90,594,684,18.04,21.97,26.0,30.002599999999997
10696,2012-03-26,19,0,1,41,417,458,17.22,21.21,24.0,23.9994
10697,2012-03-26,20,0,1,12,209,221,16.400000000000002,20.455000000000002,26.0,35.0008
10698,2012-03-26,21,0,1,11,175,186,15.58,19.695,25.0,32.9975
10699,2012-03-26,22,0,1,13,80,93,14.76,16.665,25.0,23.9994
10700,2012-03-26,23,0,1,2,46,48,13.940000000000001,14.395,25.0,35.0008
10701,2012-03-27,0,0,1,1,9,10,13.120000000000001,14.395,26.0,35.0008
10702,2012-03-27,1,0,1,1,4,5,12.299999999999999,13.635,26.0,31.0009
10703,2012-03-27,2,0,1,1,6,7,10.66,11.365,30.0,19.999499999999998
10704,2012-03-27,3,0,1,0,4,4,10.66,11.365,30.0,22.0028
10705,2012-03-27,4,0,1,0,3,3,9.84,10.605,32.0,23.9994
10706,2012-03-27,5,0,1,1,16,17,9.02,10.605,37.0,19.0012
10707,2012-03-27,6,0,1,5,96,101,9.02,11.365,37.0,12.998000000000001
