hour,year,month,weekday,workingday,feriado,count,Nhumidity,Nwindspeed,Ntemp,Ntermic_sens,clima_1,clima_2,clima_3,season_2,season_3,season_4
5,0,12,6,0,0,6,0.6,0.19300701754385965,0.2448979591836735,0.2576,1,0,0,0,0,1
6,0,12,6,0,0,11,0.65,0.12283333333333334,0.22448979591836735,0.2576,1,0,0,0,0,1
7,0,12,6,0,0,11,0.65,0.22803508771929823,0.22448979591836735,0.2273,1,0,0,0,0,1
8,0,12,6,0,0,73,0.65,0.15786140350877195,0.2448979591836735,0.2727,1,0,0,0,0,1
9,0,12,6,0,0,149,0.61,0.3333543859649123,0.2653061224489796,0.2576,1,0,0,0,0,1
10,0,12,6,0,0,192,0.57,0.29820877192982453,0.3061224489795918,0.303,1,0,0,0,0,1
11,0,12,6,0,0,236,0.53,0.4912157894736842,0.3061224489795918,0.2879,1,0,0,0,0,1
12,0,12,6,0,0,283,0.45,0.4912157894736842,0.3061224489795918,0.2879,1,0,0,0,0,1
13,0,12,6,0,0,286,0.34,0.4912157894736842,0.32653061224489793,0.303,1,0,0,0,0,1
14,0,12,6,0,0,293,0.31,0.3860140350877193,0.32653061224489793,0.303,1,0,0,0,0,1
15,0,12,6,0,0,299,0.34,0.42104210526315794,0.32653061224489793,0.303,1,0,0,0,0,1
16,0,12,6,0,0,241,0.31,0.45618771929824564,0.3061224489795918,0.2879,1,0,0,0,0,1
17,0,12,6,0,0,185,0.36,0.3860140350877193,0.2653061224489796,0.2576,1,0,0,0,0,1
18,0,12,6,0,0,172,0.38,0.26318070175438596,0.2448979591836735,0.2576,1,0,0,0,0,1
19,0,12,6,0,0,154,0.38,0.3333543859649123,0.2448979591836735,0.24239999999999998,1,0,0,0,0,1
20,0,12,6,0,0,124,0.35,0.26318070175438596,0.22448979591836735,0.2273,1,0,0,0,0,1
21,0,12,6,0,0,83,0.44,0.26318070175438596,0.20408163265306123,0.2121,1,0,0,0,0,1
22,0,12,6,0,0,95,0.41,0.15786140350877195,0.20408163265306123,0.2273,1,0,0,0,0,1
23,0,12,6,0,0,66,0.47,0.19300701754385965,0.18367346938775514,0.2121,1,0,0,0,0,1
0,0,12,0,0,0,74,0.51,0.26318070175438596,0.18367346938775514,0.19699999999999998,1,0,0,0,0,1
1,0,12,0,0,0,62,0.59,0.26318070175438596,0.14285714285714288,0.1515,1,0,0,0,0,1
2,0,12,0,0,0,52,0.55,0.29820877192982453,0.163265306122449,0.1667,1,0,0,0,0,1
3,0,12,0,0,0,19,0.59,0.15786140350877195,0.14285714285714288,0.1818,1,0,0,0,0,1
4,0,12,0,0,0,5,0.59,0.19300701754385965,0.14285714285714288,0.1667,1,0,0,0,0,1
5,0,12,0,0,0,6,0.59,0.12283333333333334,0.163265306122449,0.2121,1,0,0,0,0,1
6,0,12,0,0,0,10,0.59,0.0,0.14285714285714288,0.2273,1,0,0,0,0,1
7,0,12,0,0,0,31,0.55,0.0,0.163265306122449,0.24239999999999998,1,0,0,0,0,1
8,0,12,0,0,0,72,0.69,0.0,0.14285714285714288,0.2273,1,0,0,0,0,1
9,0,12,0,0,0,107,0.59,0.0,0.18367346938775514,0.2576,1,0,0,0,0,1
10,0,12,0,0,0,194,0.44,0.0,0.22448979591836735,0.2879,1,0,0,0,0,1
11,0,12,0,0,0,197,0.35,0.0,0.2448979591836735,0.303,1,0,0,0,0,1
12,0,12,0,0,0,288,0.35,0.0,0.2448979591836735,0.303,1,0,0,0,0,1
13,0,12,0,0,0,268,0.31,0.0,0.2857142857142857,0.3333,1,0,0,0,0,1
14,0,12,0,0,0,242,0.28,0.0,0.2857142857142857,0.3333,1,0,0,0,0,1
15,0,12,0,0,0,266,0.26,0.0,0.2857142857142857,0.3333,1,0,0,0,0,1
16,0,12,0,0,0,206,0.26,0.0,0.2857142857142857,0.3333,1,0,0,0,0,1
17,0,12,0,0,0,163,0.3,0.0,0.2653061224489796,0.3182,1,0,0,0,0,1
18,0,12,0,0,0,163,0.48,0.22803508771929823,0.22448979591836735,0.2273,1,0,0,0,0,1
19,0,12,0,0,0,105,0.55,0.22803508771929823,0.20408163265306123,0.2273,1,0,0,0,0,1
20,0,12,0,0,0,72,0.55,0.12283333333333334,0.20408163265306123,0.24239999999999998,1,0,0,0,0,1
21,0,12,0,0,0,63,0.55,0.0,0.20408163265306123,0.2727,1,0,0,0,0,1
22,0,12,0,0,0,43,0.55,0.0,0.20408163265306123,0.2727,1,0,0,0,0,1
23,0,12,0,0,0,35,0.69,0.0,0.18367346938775514,0.2576,1,0,0,0,0,1
0,0,12,1,1,0,20,0.69,0.10531929824561403,0.18367346938775514,0.2273,1,0,0,0,0,1
1,0,12,1,1,0,9,0.69,0.0,0.18367346938775514,0.2576,1,0,0,0,0,1
2,0,12,1,1,0,4,0.69,0.0,0.18367346938775514,0.2576,1,0,0,0,0,1
3,0,12,1,1,0,2,0.74,0.0,0.163265306122449,0.24239999999999998,1,0,0,0,0,1
4,0,12,1,1,0,3,0.74,0.0,0.163265306122449,0.24239999999999998,1,0,0,0,0,1
5,0,12,1,1,0,21,0.8,0.0,0.14285714285714288,0.2273,1,0,0,0,0,1
6,0,12,1,1,0,64,0.8,0.12283333333333334,0.14285714285714288,0.1818,1,0,0,0,0,1
7,0,12,1,1,0,235,0.86,0.15786140350877195,0.12244897959183676,0.1515,1,0,0,0,0,1
8,0,12,1,1,0,385,0.8,0.12283333333333334,0.14285714285714288,0.1818,0,1,0,0,0,1
9,0,12,1,1,0,220,0.74,0.10531929824561403,0.163265306122449,0.2121,0,1,0,0,0,1
10,0,12,1,1,0,105,0.69,0.12283333333333334,0.20408163265306123,0.24239999999999998,0,1,0,0,0,1
11,0,12,1,1,0,115,0.6,0.10531929824561403,0.2448979591836735,0.2879,0,1,0,0,0,1
12,0,12,1,1,0,145,0.52,0.12283333333333334,0.2653061224489796,0.2879,1,0,0,0,0,1
13,0,12,1,1,0,166,0.52,0.12283333333333334,0.2857142857142857,0.3182,0,1,0,0,0,1
14,0,12,1,1,0,111,0.53,0.15786140350877195,0.3061224489795918,0.3333,0,1,0,0,0,1
15,0,12,1,1,0,132,0.57,0.12283333333333334,0.3061224489795918,0.3333,0,1,0,0,0,1
16,0,12,1,1,0,214,0.57,0.10531929824561403,0.3061224489795918,0.3333,0,1,0,0,0,1
17,0,12,1,1,0,359,0.56,0.0,0.2857142857142857,0.3333,0,1,0,0,0,1
18,0,12,1,1,0,357,0.56,0.10531929824561403,0.2857142857142857,0.3182,1,0,0,0,0,1
19,0,12,1,1,0,241,0.61,0.10531929824561403,0.2653061224489796,0.303,1,0,0,0,0,1
20,0,12,1,1,0,165,0.56,0.10531929824561403,0.2857142857142857,0.3182,1,0,0,0,0,1
21,0,12,1,1,0,121,0.81,0.0,0.2448979591836735,0.303,1,0,0,0,0,1
22,0,12,1,1,0,71,0.7,0.0,0.2448979591836735,0.303,1,0,0,0,0,1
23,0,12,1,1,0,45,0.75,0.0,0.22448979591836735,0.2879,1,0,0,0,0,1
0,0,12,2,1,0,17,0.8,0.0,0.20408163265306123,0.2727,1,0,0,0,0,1
1,0,12,2,1,0,4,0.8,0.0,0.18367346938775514,0.2576,1,0,0,0,0,1
2,0,12,2,1,0,2,0.8,0.0,0.18367346938775514,0.2576,1,0,0,0,0,1
3,0,12,2,1,0,3,0.8,0.0,0.163265306122449,0.24239999999999998,1,0,0,0,0,1
4,0,12,2,1,0,4,0.8,0.0,0.18367346938775514,0.2576,1,0,0,0,0,1
5,0,12,2,1,0,20,0.86,0.0,0.163265306122449,0.24239999999999998,1,0,0,0,0,1
6,0,12,2,1,0,92,0.8,0.0,0.18367346938775514,0.2576,1,0,0,0,0,1
7,0,12,2,1,0,223,0.8,0.19300701754385965,0.14285714285714288,0.1667,1,0,0,0,0,1
8,0,12,2,1,0,400,0.69,0.12283333333333334,0.18367346938775514,0.2273,1,0,0,0,0,1
9,0,12,2,1,0,233,0.6,0.19300701754385965,0.2448979591836735,0.2576,1,0,0,0,0,1
10,0,12,2,1,0,102,0.52,0.19300701754385965,0.2857142857142857,0.303,1,0,0,0,0,1
11,0,12,2,1,0,124,0.46,0.29820877192982453,0.32653061224489793,0.3182,1,0,0,0,0,1
12,0,12,2,1,0,167,0.43,0.42104210526315794,0.3469387755102041,0.3333,1,0,0,0,0,1
13,0,12,2,1,0,127,0.37,0.3860140350877193,0.38775510204081637,0.40909999999999996,1,0,0,0,0,1
14,0,12,2,1,0,134,0.37,0.29820877192982453,0.38775510204081637,0.40909999999999996,1,0,0,0,0,1
15,0,12,2,1,0,151,0.35,0.29820877192982453,0.38775510204081637,0.40909999999999996,1,0,0,0,0,1
16,0,12,2,1,0,207,0.37,0.29820877192982453,0.36734693877551017,0.39390000000000003,1,0,0,0,0,1
17,0,12,2,1,0,398,0.4,0.22803508771929823,0.3469387755102041,0.3484999999999999,1,0,0,0,0,1
18,0,12,2,1,0,382,0.42,0.26318070175438596,0.32653061224489793,0.3182,1,0,0,0,0,1
19,0,12,2,1,0,267,0.49,0.19300701754385965,0.3061224489795918,0.3182,1,0,0,0,0,1
20,0,12,2,1,0,161,0.49,0.19300701754385965,0.3061224489795918,0.3182,1,0,0,0,0,1
21,0,12,2,1,0,139,0.52,0.19300701754385965,0.2857142857142857,0.303,1,0,0,0,0,1
22,0,12,2,1,0,107,0.52,0.19300701754385965,0.2857142857142857,0.303,1,0,0,0,0,1
23,0,12,2,1,0,59,0.7,0.0,0.2448979591836735,0.303,1,0,0,0,0,1
0,0,12,3,1,0,22,0.75,0.0,0.2448979591836735,0.303,1,0,0,0,0,1
1,0,12,3,1,0,8,0.75,0.0,0.2448979591836735,0.303,1,0,0,0,0,1
2,0,12,3,1,0,2,0.75,0.0,0.2448979591836735,0.303,1,0,0,0,0,1
3,0,12,3,1,0,3,0.65,0.0,0.2653061224489796,0.3182,1,0,0,0,0,1
4,0,12,3,1,0,4,0.75,0.0,0.2448979591836735,0.303,1,0,0,0,0,1
5,0,12,3,1,0,26,0.81,0.0,0.2448979591836735,0.303,0,1,0,0,0,1
6,0,12,3,1,0,87,0.87,0.0,0.2448979591836735,0.303,0,1,0,0,0,1
7,0,12,3,1,0,247,0.75,0.0,0.2653061224489796,0.3182,1,0,0,0,0,1
8,0,12,3,1,0,467,0.87,0.0,0.2448979591836735,0.303,0,1,0,0,0,1
9,0,12,3,1,0,239,0.61,0.0,0.2857142857142857,0.3333,0,1,0,0,0,1
10,0,12,3,1,0,142,0.57,0.0,0.3061224489795918,0.3484999999999999,0,1,0,0,0,1
11,0,12,3,1,0,115,0.55,0.0,0.32653061224489793,0.3636,0,1,0,0,0,1
12,0,12,3,1,0,144,0.57,0.10531929824561403,0.3469387755102041,0.3636,0,1,0,0,0,1
13,0,12,3,1,0,133,0.57,0.12283333333333334,0.3469387755102041,0.3636,0,1,0,0,0,1
14,0,12,3,1,0,151,0.54,0.10531929824561403,0.36734693877551017,0.39390000000000003,0,1,0,0,0,1
15,0,12,3,1,0,167,0.54,0.12283333333333334,0.36734693877551017,0.39390000000000003,0,1,0,0,0,1
16,0,12,3,1,0,245,0.54,0.12283333333333334,0.36734693877551017,0.39390000000000003,0,1,0,0,0,1
17,0,12,3,1,0,396,0.57,0.12283333333333334,0.3469387755102041,0.3636,0,1,0,0,0,1
18,0,12,3,1,0,390,0.62,0.19300701754385965,0.3469387755102041,0.3484999999999999,0,1,0,0,0,1
19,0,12,3,1,0,268,0.62,0.12283333333333334,0.3469387755102041,0.3636,0,1,0,0,0,1
20,0,12,3,1,0,175,0.66,0.12283333333333334,0.32653061224489793,0.3484999999999999,0,1,0,0,0,1
21,0,12,3,1,0,154,0.66,0.19300701754385965,0.32653061224489793,0.3333,0,1,0,0,0,1
22,0,12,3,1,0,104,0.66,0.19300701754385965,0.32653061224489793,0.3333,1,0,0,0,0,1
23,0,12,3,1,0,51,0.7,0.19300701754385965,0.3061224489795918,0.3182,1,0,0,0,0,1
0,0,12,4,1,0,50,0.7,0.19300701754385965,0.3061224489795918,0.3182,1,0,0,0,0,1
1,0,12,4,1,0,20,0.7,0.19300701754385965,0.3061224489795918,0.3182,0,1,0,0,0,1
2,0,12,4,1,0,7,0.7,0.15786140350877195,0.3061224489795918,0.3333,0,1,0,0,0,1
3,0,12,4,1,0,3,0.7,0.15786140350877195,0.3061224489795918,0.3333,0,1,0,0,0,1
4,0,12,4,1,0,6,0.7,0.26318070175438596,0.3061224489795918,0.303,0,1,0,0,0,1
5,0,12,4,1,0,24,0.7,0.3333543859649123,0.3061224489795918,0.303,0,1,0,0,0,1
6,0,12,4,1,0,92,0.66,0.22803508771929823,0.3061224489795918,0.3182,1,0,0,0,0,1
7,0,12,4,1,0,258,0.7,0.22803508771929823,0.3061224489795918,0.3182,1,0,0,0,0,1
8,0,12,4,1,0,457,0.66,0.26318070175438596,0.32653061224489793,0.3182,0,1,0,0,0,1
9,0,12,4,1,0,280,0.62,0.3333543859649123,0.3469387755102041,0.3333,0,1,0,0,0,1
10,0,12,4,1,0,109,0.58,0.3508684210526316,0.38775510204081637,0.40909999999999996,0,1,0,0,0,1
11,0,12,4,1,0,135,0.62,0.4912157894736842,0.38775510204081637,0.40909999999999996,0,1,0,0,0,1
12,0,12,4,1,0,157,0.59,0.5789035087719299,0.4489795918367347,0.4545,0,1,0,0,0,1
13,0,12,4,1,0,164,0.55,0.42104210526315794,0.4897959183673469,0.48479999999999995,0,1,0,0,0,1
14,0,12,4,1,0,132,0.52,0.3860140350877193,0.5102040816326531,0.5,0,1,0,0,0,1
15,0,12,4,1,0,82,0.55,0.26318070175438596,0.5102040816326531,0.5,0,0,1,0,0,1
16,0,12,4,1,0,131,0.72,0.19300701754385965,0.4489795918367347,0.4545,0,0,1,0,0,1
17,0,12,4,1,0,324,0.59,0.3333543859649123,0.5102040816326531,0.5,0,1,0,0,0,1
18,0,12,4,1,0,377,0.59,0.3508684210526316,0.5102040816326531,0.5,0,1,0,0,0,1
19,0,12,4,1,0,287,0.59,0.3333543859649123,0.5102040816326531,0.5,0,1,0,0,0,1
20,0,12,4,1,0,221,0.59,0.3860140350877193,0.5102040816326531,0.5,1,0,0,0,0,1
21,0,12,4,1,0,155,0.63,0.3508684210526316,0.4897959183673469,0.48479999999999995,1,0,0,0,0,1
22,0,12,4,1,0,124,0.63,0.3860140350877193,0.5102040816326531,0.5,1,0,0,0,0,1
23,0,12,4,1,0,114,0.63,0.3860140350877193,0.5102040816326531,0.5,1,0,0,0,0,1
0,0,12,5,1,0,72,0.72,0.3860140350877193,0.4897959183673469,0.48479999999999995,1,0,0,0,0,1
1,0,12,5,1,0,31,0.72,0.26318070175438596,0.4897959183673469,0.48479999999999995,1,0,0,0,0,1
2,0,12,5,1,0,23,0.77,0.12283333333333334,0.4693877551020408,0.4697,1,0,0,0,0,1
3,0,12,5,1,0,5,0.82,0.15786140350877195,0.4489795918367347,0.4545,1,0,0,0,0,1
4,0,12,5,1,0,5,0.59,0.22803508771929823,0.4897959183673469,0.48479999999999995,0,1,0,0,0,1
5,0,12,5,1,0,26,0.44,0.45618771929824564,0.4693877551020408,0.4697,1,0,0,0,0,1
6,0,12,5,1,0,82,0.33,0.3508684210526316,0.42857142857142855,0.43939999999999996,0,1,0,0,0,1
7,0,12,5,1,0,231,0.46,0.3508684210526316,0.36734693877551017,0.39390000000000003,0,1,0,0,0,1
8,0,12,5,1,0,459,0.46,0.4912157894736842,0.3469387755102041,0.3333,1,0,0,0,0,1
9,0,12,5,1,0,243,0.46,0.45618771929824564,0.3469387755102041,0.3333,1,0,0,0,0,1
10,0,12,5,1,0,132,0.46,0.3508684210526316,0.32653061224489793,0.303,1,0,0,0,0,1
11,0,12,5,1,0,144,0.42,0.3508684210526316,0.32653061224489793,0.303,0,1,0,0,0,1
12,0,12,5,1,0,173,0.42,0.42104210526315794,0.32653061224489793,0.303,0,1,0,0,0,1
13,0,12,5,1,0,137,0.39,0.42104210526315794,0.32653061224489793,0.303,0,1,0,0,0,1
14,0,12,5,1,0,128,0.42,0.26318070175438596,0.32653061224489793,0.3182,0,1,0,0,0,1
15,0,12,5,1,0,153,0.45,0.3508684210526316,0.3061224489795918,0.303,0,1,0,0,0,1
16,0,12,5,1,0,224,0.45,0.26318070175438596,0.3061224489795918,0.303,0,1,0,0,0,1
17,0,12,5,1,0,365,0.45,0.3333543859649123,0.3061224489795918,0.303,0,1,0,0,0,1
18,0,12,5,1,0,295,0.45,0.29820877192982453,0.3061224489795918,0.303,0,1,0,0,0,1
19,0,12,5,1,0,214,0.45,0.26318070175438596,0.3061224489795918,0.303,0,1,0,0,0,1
20,0,12,5,1,0,152,0.45,0.22803508771929823,0.3061224489795918,0.3182,0,1,0,0,0,1
21,0,12,5,1,0,102,0.45,0.19300701754385965,0.3061224489795918,0.3182,0,1,0,0,0,1
22,0,12,5,1,0,106,0.49,0.19300701754385965,0.2857142857142857,0.303,0,1,0,0,0,1
23,0,12,5,1,0,75,0.49,0.15786140350877195,0.2857142857142857,0.303,0,1,0,0,0,1
0,0,12,6,0,0,62,0.49,0.3333543859649123,0.2857142857142857,0.2879,1,0,0,0,0,1
1,0,12,6,0,0,43,0.52,0.29820877192982453,0.2857142857142857,0.2879,0,1,0,0,0,1
2,0,12,6,0,0,58,0.56,0.26318070175438596,0.2653061224489796,0.2727,0,1,0,0,0,1
3,0,12,6,0,0,26,0.6,0.22803508771929823,0.2448979591836735,0.2576,1,0,0,0,0,1
4,0,12,6,0,0,9,0.65,0.19300701754385965,0.22448979591836735,0.24239999999999998,1,0,0,0,0,1
5,0,12,6,0,0,9,0.6,0.22803508771929823,0.2448979591836735,0.2576,0,1,0,0,0,1
6,0,12,6,0,0,17,0.56,0.3333543859649123,0.2448979591836735,0.24239999999999998,0,1,0,0,0,1
7,0,12,6,0,0,20,0.56,0.26318070175438596,0.2448979591836735,0.2576,0,1,0,0,0,1
8,0,12,6,0,0,59,0.56,0.26318070175438596,0.2448979591836735,0.2576,0,1,0,0,0,1
9,0,12,6,0,0,100,0.56,0.29820877192982453,0.2448979591836735,0.24239999999999998,0,1,0,0,0,1
10,0,12,6,0,0,181,0.52,0.3333543859649123,0.2448979591836735,0.24239999999999998,0,1,0,0,0,1
11,0,12,6,0,0,209,0.45,0.3860140350877193,0.2653061224489796,0.2576,0,1,0,0,0,1
12,0,12,6,0,0,244,0.45,0.3333543859649123,0.2653061224489796,0.2576,0,1,0,0,0,1
13,0,12,6,0,0,236,0.48,0.29820877192982453,0.2653061224489796,0.2727,0,1,0,0,0,1
14,0,12,6,0,0,237,0.45,0.42104210526315794,0.2653061224489796,0.2576,1,0,0,0,0,1
15,0,12,6,0,0,228,0.45,0.3333543859649123,0.2653061224489796,0.2576,1,0,0,0,0,1
16,0,12,6,0,0,222,0.45,0.26318070175438596,0.2653061224489796,0.2727,1,0,0,0,0,1
17,0,12,6,0,0,165,0.48,0.26318070175438596,0.2448979591836735,0.2576,1,0,0,0,0,1
18,0,12,6,0,0,157,0.48,0.45618771929824564,0.2448979591836735,0.2273,1,0,0,0,0,1
19,0,12,6,0,0,106,0.65,0.3860140350877193,0.22448979591836735,0.2121,0,0,1,0,0,1
20,0,12,6,0,0,106,0.69,0.29820877192982453,0.20408163265306123,0.2121,1,0,0,0,0,1
21,0,12,6,0,0,96,0.75,0.19300701754385965,0.18367346938775514,0.2121,1,0,0,0,0,1
22,0,12,6,0,0,80,0.75,0.19300701754385965,0.18367346938775514,0.2121,1,0,0,0,0,1
23,0,12,6,0,0,69,0.75,0.0,0.18367346938775514,0.2273,1,0,0,0,0,1
0,0,12,0,0,0,71,0.75,0.15786140350877195,0.18367346938775514,0.2121,1,0,0,0,0,1
1,0,12,0,0,0,46,0.69,0.12283333333333334,0.18367346938775514,0.2273,1,0,0,0,0,1
2,0,12,0,0,0,41,0.55,0.12283333333333334,0.20408163265306123,0.24239999999999998,1,0,0,0,0,1
3,0,12,0,0,0,18,0.55,0.26318070175438596,0.20408163265306123,0.2121,1,0,0,0,0,1
4,0,12,0,0,0,1,0.55,0.26318070175438596,0.20408163265306123,0.2121,1,0,0,0,0,1
5,0,12,0,0,0,5,0.59,0.12283333333333334,0.18367346938775514,0.2273,1,0,0,0,0,1
6,0,12,0,0,0,3,0.59,0.15786140350877195,0.18367346938775514,0.2121,1,0,0,0,0,1
7,0,12,0,0,0,12,0.59,0.19300701754385965,0.18367346938775514,0.2121,1,0,0,0,0,1
8,0,12,0,0,0,32,0.69,0.0,0.18367346938775514,0.2576,1,0,0,0,0,1
9,0,12,0,0,0,81,0.64,0.19300701754385965,0.20408163265306123,0.2273,1,0,0,0,0,1
10,0,12,0,0,0,129,0.6,0.29820877192982453,0.22448979591836735,0.2273,1,0,0,0,0,1
11,0,12,0,0,0,188,0.6,0.26318070175438596,0.22448979591836735,0.2273,0,1,0,0,0,1
12,0,12,0,0,0,228,0.6,0.26318070175438596,0.2448979591836735,0.2576,1,0,0,0,0,1
13,0,12,0,0,0,228,0.49,0.3508684210526316,0.2857142857142857,0.2727,1,0,0,0,0,1
14,0,12,0,0,0,219,0.49,0.3333543859649123,0.2857142857142857,0.2879,1,0,0,0,0,1
15,0,12,0,0,0,207,0.45,0.3333543859649123,0.3061224489795918,0.303,1,0,0,0,0,1
16,0,12,0,0,0,234,0.48,0.29820877192982453,0.2653061224489796,0.2727,1,0,0,0,0,1
17,0,12,0,0,0,136,0.46,0.19300701754385965,0.2653061224489796,0.2727,1,0,0,0,0,1
18,0,12,0,0,0,138,0.45,0.22803508771929823,0.2653061224489796,0.2727,1,0,0,0,0,1
19,0,12,0,0,0,135,0.52,0.15786140350877195,0.2448979591836735,0.2727,1,0,0,0,0,1
20,0,12,0,0,0,104,0.6,0.12283333333333334,0.22448979591836735,0.2576,1,0,0,0,0,1
21,0,12,0,0,0,89,0.64,0.0,0.20408163265306123,0.2727,1,0,0,0,0,1
22,0,12,0,0,0,49,0.75,0.22803508771929823,0.20408163265306123,0.2273,1,0,0,0,0,1
23,0,12,0,0,0,37,0.75,0.12283333333333334,0.18367346938775514,0.2273,1,0,0,0,0,1
0,0,12,1,1,0,17,0.75,0.10531929824561403,0.18367346938775514,0.2273,1,0,0,0,0,1
1,0,12,1,1,0,11,0.8,0.10531929824561403,0.163265306122449,0.2121,1,0,0,0,0,1
2,0,12,1,1,0,3,0.8,0.10531929824561403,0.163265306122449,0.2121,1,0,0,0,0,1
3,0,12,1,1,0,3,0.86,0.10531929824561403,0.14285714285714288,0.19699999999999998,1,0,0,0,0,1
4,0,12,1,1,0,4,0.86,0.15786140350877195,0.14285714285714288,0.1818,1,0,0,0,0,1
5,0,12,1,1,0,21,0.93,0.12283333333333334,0.12244897959183676,0.1667,1,0,0,0,0,1
6,0,12,1,1,0,68,0.86,0.12283333333333334,0.14285714285714288,0.1818,1,0,0,0,0,1
7,0,12,1,1,0,191,0.74,0.12283333333333334,0.163265306122449,0.2121,1,0,0,0,0,1
8,0,12,1,1,0,397,0.75,0.22803508771929823,0.18367346938775514,0.19699999999999998,1,0,0,0,0,1
9,0,12,1,1,0,183,0.69,0.26318070175438596,0.20408163265306123,0.2121,1,0,0,0,0,1
10,0,12,1,1,0,108,0.67,0.22803508771929823,0.22448979591836735,0.2273,1,0,0,0,0,1
11,0,12,1,1,0,127,0.65,0.29820877192982453,0.2448979591836735,0.24239999999999998,1,0,0,0,0,1
12,0,12,1,1,0,141,0.61,0.3860140350877193,0.2857142857142857,0.2727,1,0,0,0,0,1
13,0,12,1,1,0,142,0.49,0.3860140350877193,0.32653061224489793,0.303,1,0,0,0,0,1
14,0,12,1,1,0,137,0.46,0.26318070175438596,0.3469387755102041,0.3484999999999999,1,0,0,0,0,1
15,0,12,1,1,0,159,0.46,0.19300701754385965,0.36734693877551017,0.39390000000000003,1,0,0,0,0,1
16,0,12,1,1,0,208,0.4,0.29820877192982453,0.38775510204081637,0.40909999999999996,1,0,0,0,0,1
17,0,12,1,1,0,378,0.46,0.22803508771929823,0.36734693877551017,0.39390000000000003,1,0,0,0,0,1
18,0,12,1,1,0,354,0.5,0.22803508771929823,0.3469387755102041,0.3484999999999999,1,0,0,0,0,1
19,0,12,1,1,0,251,0.53,0.19300701754385965,0.3469387755102041,0.3484999999999999,0,1,0,0,0,1
20,0,12,1,1,0,206,0.4,0.19300701754385965,0.38775510204081637,0.40909999999999996,1,0,0,0,0,1
21,0,12,1,1,0,127,0.53,0.15786140350877195,0.3469387755102041,0.3484999999999999,0,1,0,0,0,1
22,0,12,1,1,0,107,0.57,0.19300701754385965,0.3469387755102041,0.3484999999999999,0,1,0,0,0,1
23,0,12,1,1,0,60,0.53,0.19300701754385965,0.3469387755102041,0.3484999999999999,1,0,0,0,0,1
0,0,12,2,1,0,21,0.57,0.12283333333333334,0.3469387755102041,0.3636,1,0,0,0,0,1
1,0,12,2,1,0,6,0.53,0.0,0.3469387755102041,0.3788,1,0,0,0,0,1
2,0,12,2,1,0,11,0.61,0.0,0.32653061224489793,0.3636,0,1,0,0,0,1
3,0,12,2,1,0,2,0.61,0.0,0.32653061224489793,0.3636,0,1,0,0,0,1
4,0,12,2,1,0,4,0.53,0.12283333333333334,0.3469387755102041,0.3636,0,1,0,0,0,1
5,0,12,2,1,0,15,0.57,0.0,0.3469387755102041,0.3788,0,1,0,0,0,1
6,0,12,2,1,0,72,0.57,0.0,0.3469387755102041,0.3788,0,1,0,0,0,1
7,0,12,2,1,0,268,0.62,0.0,0.3469387755102041,0.3788,0,1,0,0,0,1
8,0,12,2,1,0,432,0.54,0.10531929824561403,0.4081632653061224,0.4242,0,1,0,0,0,1
9,0,12,2,1,0,259,0.66,0.0,0.3469387755102041,0.3788,0,1,0,0,0,1
10,0,12,2,1,0,129,0.58,0.22803508771929823,0.4081632653061224,0.4242,0,1,0,0,0,1
11,0,12,2,1,0,129,0.62,0.19300701754385965,0.38775510204081637,0.40909999999999996,0,1,0,0,0,1
12,0,12,2,1,0,175,0.54,0.15786140350877195,0.42857142857142855,0.43939999999999996,0,1,0,0,0,1
13,0,12,2,1,0,181,0.54,0.15786140350877195,0.42857142857142855,0.43939999999999996,0,1,0,0,0,1
14,0,12,2,1,0,138,0.58,0.12283333333333334,0.42857142857142855,0.43939999999999996,0,1,0,0,0,1
15,0,12,2,1,0,154,0.54,0.0,0.42857142857142855,0.43939999999999996,0,1,0,0,0,1
16,0,12,2,1,0,238,0.54,0.0,0.42857142857142855,0.43939999999999996,1,0,0,0,0,1
17,0,12,2,1,0,431,0.62,0.19300701754385965,0.38775510204081637,0.40909999999999996,1,0,0,0,0,1
18,0,12,2,1,0,411,0.66,0.22803508771929823,0.36734693877551017,0.39390000000000003,1,0,0,0,0,1
19,0,12,2,1,0,224,0.66,0.0,0.36734693877551017,0.39390000000000003,1,0,0,0,0,1
20,0,12,2,1,0,147,0.66,0.0,0.3469387755102041,0.3788,1,0,0,0,0,1
21,0,12,2,1,0,143,0.66,0.10531929824561403,0.3469387755102041,0.3636,1,0,0,0,0,1
22,0,12,2,1,0,107,0.66,0.0,0.3469387755102041,0.3788,0,1,0,0,0,1
23,0,12,2,1,0,53,0.62,0.0,0.36734693877551017,0.39390000000000003,0,1,0,0,0,1
0,0,12,3,1,0,25,0.71,0.15786140350877195,0.32653061224489793,0.3333,0,1,0,0,0,0
1,0,12,3,1,0,11,0.66,0.12283333333333334,0.3469387755102041,0.3636,0,1,0,0,0,0
2,0,12,3,1,0,4,0.71,0.0,0.3469387755102041,0.3788,0,1,0,0,0,0
3,0,12,3,1,0,2,0.71,0.0,0.3469387755102041,0.3788,0,1,0,0,0,0
4,0,12,3,1,0,2,0.71,0.0,0.3469387755102041,0.3788,0,1,0,0,0,0
5,0,12,3,1,0,28,0.82,0.12283333333333334,0.36734693877551017,0.39390000000000003,0,1,0,0,0,0
